zda_id,name,lat,lon,town,type
47114,Marie Curie,48.43095720674855,2.158799064593477,Étampes,bus
52599,Mairie,48.89926504171986,2.8730658932624022,Quincy-Voisins,bus
48488,Bois Chaland,48.60580818059488,2.4304198097440706,Lisses,bus
55971,Mairie,48.917907637958606,2.761404757173815,Jablines,bus
53664,Cimetière,48.40114751097024,2.45359278492089,Milly-la-Forêt,bus
52473,Mairie,49.090588489700515,3.074119512398597,Crouy-sur-Ourcq,bus
52324,Les Chatries,48.56641642615551,2.4266056239781135,Mennecy,bus
52446,Mairie,48.891339446590855,2.7935076158320093,Coupvray,bus
485702,Boulevard des Alliés,48.39483361580276,2.3773295713967952,Maisse,bus
52410,Mairie,48.881408661511976,2.906256974588097,Bouleurs,bus
412647,Grande Place,48.42271950786779,2.223988390993737,Morigny-Champigny,bus
479636,Mairie,48.89749316570327,3.2605296807851034,Boitron,bus
52683,Louise,48.95176186963713,2.8709169976605495,Villenoy,bus
57533,Les Madeleines,48.9412902522062,2.8752840214591897,Mareuil-lès-Meaux,bus
52431,Les Grandes Pièces,48.896509685205984,2.8400790875404622,Condé-Sainte-Libiaire,bus
51723,C.A.T,48.53847919799658,2.44059309832566,Chevannes,bus
485642,Salle Polyvalente,48.48895931185945,2.4206443510362843,Mondeville,bus
58445,Les Fortes Terres,48.93433782762808,2.874154152896059,Mareuil-lès-Meaux,bus
485627,Chemin Papillon,48.43140762335852,2.263052182007458,Bouville,bus
58430,Eglise,48.47409241107372,2.496494474817729,Soisy-sur-École,bus
52582,La Trousse,49.022149847841526,3.0656270350434083,Ocquerre,bus
58553,Pyrénées,48.604182306150264,2.432783980354898,Lisses,bus
51717,Rond-Point des Cèdres,48.534038411942724,2.443186996240496,Chevannes,bus
52491,La Pièce aux Écus,48.94092010673491,3.134379973581048,La Ferté-sous-Jouarre,bus
52221,Bellevue - Vildé,48.78882218796812,2.280191650631657,Fontenay-aux-Roses,bus
51718,Place Adeline,48.49678777863912,2.4671479251683457,Champcueil,bus
52225,Jean Monnet,48.793178424459356,2.277722070667018,Fontenay-aux-Roses,bus
426736,Créapôle 2,48.56724392772285,2.4474967446819615,Mennecy,bus
51237,Jules Guesde,48.81387233722275,2.2864915868817475,Malakoff,bus
45826,Demi-Lune,48.57564362517744,2.474818575111667,Le Coudray-Montceaux,bus
420313,Arthur Ranc,48.78467005041146,2.2747638439621842,Le Plessis-Robinson,bus
52328,Les Vanneaux,48.547633948612194,2.4361462278918857,Mennecy,bus
479662,La Grande Cour,48.85937033019139,2.940152515870975,Crécy-la-Chapelle,bus
58079,IME,48.51127791683209,2.460596598314186,Champcueil,bus
57036,Ibis Rouge,48.96895294265627,3.13920553209636,Chamigny,bus
47467,Hauts de Chantereine,48.97305943188865,2.90352373633144,Meaux,bus
51607,Rue du Clos Saint Gervais,48.41402520625723,2.3792915861655626,Courdimanche-sur-Essonne,bus
52634,ZI Haute Borne,48.94411459439303,3.1150299728791646,Sept-Sorts,bus
51606,Rue des Sablons,48.42018200810148,2.376434561489577,Courdimanche-sur-Essonne,bus
51708,Jeannotte,48.56750819869745,2.4443629852113995,Mennecy,bus
